row_type,name_or_title,osf_link,created_date,modified_date,doi,storage_region,storage_byte_count,storage_gb,views_last_30_days,downloads_last_30_days,license,resource_type,add_ons,report_yearmonth,branding_institution_name,branding_institution_logo_url,report_month,projects_public_count,projects_private_count,registrations_public_count,registrations_embargoed_count,summary_monthly_logged_in_users,summary_monthly_active_users,published_preprint_count
registration,S3 Addon solo test,https://test.osf.io/35zje,2025-02-25,2025-02-25,https://doi.org/10.70102/FK2OSF.IO/35ZJE,United States,187916725.0,0.17501108814030886,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Demo project,https://test.osf.io/d6zua,2021-10-26,2021-10-26,https://doi.org/10.70102/FK2OSF.IO/D6ZUA,United States,0.0,0.0,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Testing ENG-9050,https://test.osf.io/rdvzt,2025-10-08,2025-10-08,https://doi.org/10.70102/FK2OSF.IO/RDVZT,United States,0.0,0.0,1.0,,No license,StudyRegistration,,,,,,,,,,,,
registration,I'm a component!,https://test.osf.io/azedc,2018-11-28,2018-10-25,,United States,0.0,0.0,,,,,,,,,,,,,,,,
registration,TWCF Demo August 1,https://test.osf.io/gyuen,2023-08-01,2023-08-01,https://doi.org/10.70102/FK2OSF.IO/GYUEN,United States,3513726.0,0.003272412344813347,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,testing updates,https://test.osf.io/9ntxd,2025-09-17,2025-09-17,https://doi.org/10.70102/FK2OSF.IO/9NTXD,United States,41833.0,3.896001726388931e-05,,,GNU General Public License (GPL) 2.0,StudyRegistration,,,,,,,,,,,,
registration,Test 44,https://test.osf.io/7fd9r,2023-10-20,2023-10-18,https://doi.org/10.70102/FK2OSF.IO/7FD9R,United States,3706663.0,0.0034520989283919334,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Manual GUID and DOI - Register with both Fields Empty - MK4,https://test.osf.io/zzzzy,2025-06-10,2025-06-10,https://doi.org/10.70102/FK2OSF.IO/ZZZZY,United States,0.0,0.0,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Experiment 1,https://test.osf.io/svdk3,2020-11-10,2020-10-29,,United States,277656.0,0.0002585873007774353,,,No license,,,,,,,,,,,,,
registration,Test project,https://test.osf.io/7sua4,2020-03-31,2020-03-31,,United States,0.0,0.0,2.0,,No license,StudyRegistration,,,,,,,,,,,,
registration,Here is another one.,https://test.osf.io/ny3jm,2025-01-28,2025-01-28,https://doi.org/10.70102/FK2OSF.IO/NY3JM,United States,1066159.0,0.000992937944829464,,,CC Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0),StudyRegistration,,,,,,,,,,,,
registration,DOUBLE CHECK GUARDIAN,https://test.osf.io/nhjrk,2019-06-17,2019-06-17,,Germany - Frankfurt,177819.0,0.00016560684889554977,,,No license,StudyRegistration,,,,,,,,,,,,
registration,Component With Google Drive Files,https://test.osf.io/vnxa4,2022-04-14,2022-04-14,https://doi.org/10.70102/FK2OSF.IO/VNXA4,United States,22200.0,2.0675361156463623e-05,1.0,,Artistic License 2.0,,,,,,,,,,,,,
registration,Experiment 1,https://test.osf.io/gumv7,2020-07-01,2020-07-01,,United States,277585.0,0.0002585211768746376,,,No license,StudyRegistration,,,,,,,,,,,,
registration,My Projects,https://test.osf.io/u8eya,2025-02-10,2025-02-10,https://doi.org/10.70102/FK2OSF.IO/U8EYA,United States,0.0,0.0,,,Apache License 2.0,StudyRegistration,,,,,,,,,,,,
registration,Chili,https://test.osf.io/shq9c,2019-02-14,2019-02-14,,United States,0.0,0.0,,,,,,,,,,,,,,,,
registration,Data,https://test.osf.io/pv6sr,2025-09-17,2023-09-05,https://doi.org/10.70102/FK2OSF.IO/PV6SR,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
registration,Manual Guid Registration,https://test.osf.io/josh8,2025-06-13,2025-06-13,https://doi.org/10.1234/josh8,United States,0.0,0.0,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,DC Test - Again Testing a No-Project Registration on 04012021,https://test.osf.io/tm6gz,2021-04-01,2021-04-01,https://doi.org/10.70102/FK2OSF.IO/TM6GZ,United States,391.0,3.641471266746521e-07,,,Artistic License 2.0,StudyRegistration,,,,,,,,,,,,
registration,Test,https://test.osf.io/uxfkq,2025-08-28,2025-09-16,https://doi.org/10.70102/FK2OSF.IO/UXFKQ,United States,0.0,0.0,1.0,,GNU General Public License (GPL) 2.0,StudyRegistration,,,,,,,,,,,,
registration,testing testing testing,https://test.osf.io/saudb,2025-03-11,2025-03-11,https://doi.org/10.70102/FK2OSF.IO/SAUDB,United States,47657.0,4.438403993844986e-05,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Bitbucket Project,https://test.osf.io/hnmuc,2025-02-25,2025-02-25,https://doi.org/10.70102/FK2OSF.IO/HNMUC,United States,33048.0,3.0778348445892334e-05,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Curriculum test2,https://test.osf.io/nvm7j,2025-09-26,2025-09-26,https://doi.org/10.70102/FK2OSF.IO/NVM7J,United States,191020.0,0.0001779012382030487,,,GNU General Public License (GPL) 3.0,StudyRegistration,,,,,,,,,,,,
registration,Barriers and Facilitators to Adolescents Seeking Mental Health Care in Low and Middle Income Countries,https://test.osf.io/xd6f8,2022-09-02,2022-09-02,https://doi.org/10.70102/FK2OSF.IO/XD6F8,United States,0.0,0.0,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Layered Project,https://test.osf.io/rhypx,2020-07-08,2020-01-16,,United States,33030010.0,0.030761593952775,3.0,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Hello,https://test.osf.io/ck836,2019-09-05,2019-09-05,,Germany - Frankfurt,3169.0,2.9513612389564514e-06,,,GNU Lesser General Public License (LGPL) 3.0,StudyRegistration,,,,,,,,,,,,
registration,Default Canada,https://test.osf.io/9g4ry,2020-01-15,2020-01-14,,Canada - Montréal,763.0,7.105991244316101e-07,3.0,,,StudyRegistration,,,,,,,,,,,,
registration,a iofduapoijfadio;kj,https://test.osf.io/6gcbn,2025-02-13,2025-02-13,https://doi.org/10.70102/FK2OSF.IO/6GCBN,United States,0.0,0.0,1.0,,GNU General Public License (GPL) 2.0,StudyRegistration,,,,,,,,,,,,
registration,Node 2,https://test.osf.io/zkedp,2019-12-26,2019-12-26,,United States,0.0,0.0,4.0,,,StudyRegistration,,,,,,,,,,,,
registration,bunch of components,https://test.osf.io/x9k3p,2021-03-23,2021-03-23,https://doi.org/10.70102/FK2OSF.IO/X9K3P,United States,0.0,0.0,,,No license,StudyRegistration,,,,,,,,,,,,
registration,COS affiliation,https://test.osf.io/zxm6u,2019-03-28,2019-03-28,,United States,0.0,0.0,,,,,,,,,,,,,,,,
registration,Article 1,https://test.osf.io/scgny,2024-05-14,2024-05-02,https://doi.org/10.70102/FK2OSF.IO/SCGNY,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
registration,test,https://test.osf.io/rgfm3,2020-11-17,2020-10-27,,United States,966631.0,0.0009002452716231346,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Fork of Fork of test,https://test.osf.io/rbqav,2022-05-31,2022-05-31,https://doi.org/10.70102/FK2OSF.IO/RBQAV,United States,262177.0,0.0002441713586449623,,,GNU Lesser General Public License (LGPL) 2.1,StudyRegistration,,,,,,,,,,,,
registration,DC Test - Component 1 - 02152022,https://test.osf.io/skqcz,2022-02-15,2022-02-15,https://doi.org/10.70102/FK2OSF.IO/SKQCZ,United States,0.0,0.0,,,CC0 1.0 Universal,,,,,,,,,,,,,
registration,Predicting community resiliency in the age of COVID-19: the role of mindfulness in wellbeing,https://test.osf.io/wrvyn,2021-12-06,2021-12-06,https://doi.org/10.70102/FK2OSF.IO/WRVYN,United States,0.0,0.0,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,ttieelllssee,https://test.osf.io/mew9u,2025-09-27,2025-09-27,https://doi.org/10.70102/FK2OSF.IO/MEW9U,United States,0.0,0.0,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Main project,https://test.osf.io/hne47,2021-12-01,2021-07-26,https://doi.org/10.70102/FK2OSF.IO/HNE47,United States,369.0,3.4365803003311157e-07,,,Artistic License 2.0,StudyRegistration,,,,,,,,,,,,
registration,DC Test - OSF Preregistration with Files - 03282022,https://test.osf.io/fvwqk,2022-03-28,2022-03-28,https://doi.org/10.70102/FK2OSF.IO/FVWQK,United States,3636.0,3.38628888130188e-06,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Database,https://test.osf.io/ympf9,2024-05-14,2024-05-02,https://doi.org/10.70102/FK2OSF.IO/YMPF9,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
registration,another test,https://test.osf.io/47wjn,2025-09-30,2025-09-30,https://doi.org/10.70102/FK2OSF.IO/47WJN,,,,,,MIT License,StudyRegistration,,,,,,,,,,,,
registration,Metadata Tutorial Evaluation,https://test.osf.io/vz2qy,2025-09-17,2024-05-08,https://doi.org/10.70102/FK2OSF.IO/VZ2QY,United States,71296.0,6.639957427978516e-05,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Default Canada,https://test.osf.io/5raf3,2020-01-13,2020-01-09,,Canada - Montréal,763.0,7.105991244316101e-07,,,,StudyRegistration,,,,,,,,,,,,
registration,c1,https://test.osf.io/7eysq,2021-03-23,2020-11-16,,United States,0.0,0.0,,,No license,,,,,,,,,,,,,
registration,DC Test - Public Project with Component - 05262023,https://test.osf.io/bya2z,2023-06-16,2023-08-28,https://doi.org/10.70102/FK2OSF.IO/BYA2Z,United States,3593.0,3.3462420105934143e-06,,,GNU General Public License (GPL) 3.0,Software,,,,,,,,,,,,
registration,Curriculum test,https://test.osf.io/7vnqu,2022-01-14,2022-01-14,https://doi.org/10.70102/FK2OSF.IO/7VNQU,United States,5537888.0,0.005157560110092163,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,test 4,https://test.osf.io/wg93h,2022-11-23,2023-09-28,https://doi.org/10.70102/FK2OSF.IO/WG93H,United States,0.0,0.0,,,No license,StudyRegistration,,,,,,,,,,,,
registration,test,https://test.osf.io/5dwyp,2020-10-27,2020-10-07,,United States,966631.0,0.0009002452716231346,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,New embargo registration for regression,https://test.osf.io/ea3d8,2025-11-26,2025-11-26,https://doi.org/10.70102/FK2OSF.IO/EA3D8,United States,10167899.0,0.00946959387511015,,,No license,StudyRegistration,,,,,,,,,,,,
registration,Nici is Testing Angular,https://test.osf.io/5gbkh,2025-09-30,2025-09-30,https://doi.org/10.70102/FK2OSF.IO/5GBKH,Canada - Montréal,2758457.0,0.002569013275206089,,,No license,StudyRegistration,,,,,,,,,,,,
registration,A fourth child,https://test.osf.io/da3sv,2019-04-22,2019-04-22,,United States,0.0,0.0,,,,,,,,,,,,,,,,
registration,c7,https://test.osf.io/hw3tp,2021-03-23,2020-11-16,,United States,0.0,0.0,,,No license,,,,,,,,,,,,,
registration,Test,https://test.osf.io/xg74n,2024-10-14,2025-03-10,https://doi.org/10.70102/FK2OSF.IO/XG74N,United States,3599.0,3.351829946041107e-06,,,CC-By Attribution-NonCommercial-NoDerivatives 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Github Addon solo test,https://test.osf.io/45mu9,2025-02-18,2025-02-13,https://doi.org/10.70102/FK2OSF.IO/45MU9,United States,47663.0,4.438962787389755e-05,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Fork of Fork of test,https://test.osf.io/rkzps,2022-05-31,2022-05-31,https://doi.org/10.70102/FK2OSF.IO/RKZPS,United States,1465020.0,0.0013644061982631683,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Hypothesis: id aliquet lectus proin nibh,https://test.osf.io/4v39n,2019-11-15,2019-11-15,,United States,0.0,0.0,,,,,,,,,,,,,,,,
registration,Hello,https://test.osf.io/f78tb,2019-08-14,2019-08-14,,Germany - Frankfurt,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,As Predicted Registration,https://test.osf.io/hezv3,2019-07-15,2019-07-15,,Germany - Frankfurt,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,My component,https://test.osf.io/t9anx,2019-09-11,2019-09-11,,Germany - Frankfurt,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,My Sad Subcomponent,https://test.osf.io/xca64,2025-12-01,2025-10-07,https://doi.org/10.70102/FK2OSF.IO/XCA64,United States,0.0,0.0,,,CC-By Attribution 4.0 International,,,,,,,,,,,,,
registration,another test,https://test.osf.io/wmta6,2025-10-01,2025-10-01,https://doi.org/10.70102/FK2OSF.IO/WMTA6,United States,753265.0,0.0007015326991677284,,,Apache License 2.0,StudyRegistration,,,,,,,,,,,,
registration,dog photos 2,https://test.osf.io/use4p,2022-07-07,2022-07-07,https://doi.org/10.70102/FK2OSF.IO/USE4P,United States,0.0,0.0,,,GNU Lesser General Public License (LGPL) 2.1,StudyRegistration,,,,,,,,,,,,
registration,Box Project,https://test.osf.io/mstur,2025-02-25,2025-02-25,https://doi.org/10.70102/FK2OSF.IO/MSTUR,United States,179978003.0,0.16761757712811232,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Figshare Project updated,https://test.osf.io/7cwbz,2025-02-25,2025-03-11,https://doi.org/10.70102/FK2OSF.IO/7CWBZ,United States,1698767.0,0.0015821000561118126,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Lazy,https://test.osf.io/6rtds,2022-07-20,2023-09-28,https://doi.org/10.70102/FK2OSF.IO/6RTDS,United States,20611627.0,0.01919607352465391,,,CC0 1.0 Universal,,,,,,,,,,,,,
registration,Parent COS; Child none,https://test.osf.io/ehpaz,2020-06-08,2020-06-08,,United States,0.0,0.0,,,GNU Lesser General Public License (LGPL) 2.1,StudyRegistration,,,,,,,,,,,,
registration,Hello,https://test.osf.io/g5dje,2019-09-27,2019-09-26,,Germany - Frankfurt,3543.0,3.2996758818626404e-06,,,,StudyRegistration,,,,,,,,,,,,
registration,Hotdog Stand,https://test.osf.io/uqk2d,2019-02-14,2019-02-27,,United States,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,I am a component with stuff,https://test.osf.io/jxybw,2022-05-10,2022-05-10,https://doi.org/10.70102/FK2OSF.IO/JXYBW,United States,0.0,0.0,,,Artistic License 2.0,,,,,,,,,,,,,
registration,Write,https://test.osf.io/r8z7g,2018-09-27,2018-09-27,,United States,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,test,https://test.osf.io/fev9m,2022-01-21,2022-03-11,https://doi.org/10.70102/FK2OSF.IO/FEV9M,United States,4772.0,4.4442713260650635e-06,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,a new project,https://test.osf.io/vbg6m,2019-04-19,2019-05-22,,United States,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,ILSI funded Research study,https://test.osf.io/mv2az,2019-09-24,2019-09-24,,United States,129137.0,0.00012026820331811905,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,GV Session / Angular Registration Addon Issue - MK4,https://test.osf.io/9uwz6,2025-10-08,2025-10-08,https://doi.org/10.70102/FK2OSF.IO/9UWZ6,,,,,,Artistic License 2.0,StudyRegistration,,,,,,,,,,,,
registration,asdf,https://test.osf.io/qwyre,2025-06-30,2025-07-28,https://doi.org/10.70102/FK2OSF.IO/QWYRE,United States,11437.0,1.0651536285877228e-05,1.0,,Eclipse Public License 1.0,StudyRegistration,,,,,,,,,,,,
registration,DC Test - New Registration - 04142022,https://test.osf.io/gkmbx,2022-04-14,2022-04-14,https://doi.org/10.70102/FK2OSF.IO/GKMBX,United States,3600.0,3.3527612686157227e-06,,,Artistic License 2.0,StudyRegistration,,,,,,,,,,,,
registration,Testing Addons,https://test.osf.io/9tuh3,2025-02-03,2025-02-03,https://doi.org/10.70102/FK2OSF.IO/9TUH3,United States,1350746.0,0.0012579802423715591,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,Project 3,https://test.osf.io/bdasm,2018-02-28,2018-02-28,https://doi.org/10.5072/FK2OSF.IO/BDASM,United States,0.0,0.0,,,,StudyRegistration,,,,,,,,,,,,
registration,Mustard,https://test.osf.io/jqnvp,2019-02-14,2019-02-27,,United States,0.0,0.0,,,,,,,,,,,,,,,,
registration,Files Test,https://test.osf.io/va5e6,2020-06-11,2020-06-30,,United States,47828948.0,0.04454417899250984,,,Artistic License 2.0,StudyRegistration,,,,,,,,,,,,
registration,DC Test - OSF Open Ended Registration - 08132023,https://test.osf.io/3ku62,2023-08-13,2023-08-13,https://doi.org/10.70102/FK2OSF.IO/3KU62,United States,0.0,0.0,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
registration,Corbin's test project,https://test.osf.io/g652j,2020-01-15,2020-01-15,,United States,73248.0,6.821751594543457e-05,,,,StudyRegistration,,,,,,,,,,,,
registration,Predicting community resiliency in the age of COVID-19: the role of mindfulness in wellbeing,https://test.osf.io/7ntmr,2022-05-10,2022-05-10,https://doi.org/10.70102/FK2OSF.IO/7NTMR,United States,433602.0,0.0004038233309984207,,,CC-By Attribution 4.0 International,StudyRegistration,,,,,,,,,,,,
registration,tiiiitle,https://test.osf.io/je6mb,2025-09-27,2025-09-30,https://doi.org/10.70102/FK2OSF.IO/JE6MB,United States,0.0,0.0,,,CC0 1.0 Universal,StudyRegistration,,,,,,,,,,,,
